EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.15,0.001,2.6422,1218.45,-47.818,-17.056,25.481,0.7424,False
0.15,0.0015,2.6126,1136.89,-47.818,-17.056,23.775,0.6872,False
0.15,0.002,2.5662,1035.3,-47.818,-17.056,21.651,0.7015,False
0.15,0.0025,2.5624,1045.38,-47.818,-17.056,21.862,0.9282,False
0.15,0.003,2.6379,1127.74,-47.818,-17.056,23.584,0.9022,False
0.2,0.0,2.3652,1046.06,-58.622,-17.056,17.844,0.7397,False
0.2,0.0005,2.5825,1377.56,-44.76,-17.056,30.776,0.5674,False
0.2,0.0008,2.7034,1595.48,-44.76,-17.056,35.645,0.6167,False
0.2,0.001,2.7675,1669.99,-44.76,-17.056,37.31,0.617,False
0.2,0.0015,2.7366,1554.62,-44.76,-17.056,34.732,0.5587,False
0.2,0.002,2.6967,1425.97,-44.76,-17.056,31.858,0.579,False
0.2,0.0025,2.6856,1509.05,-44.76,-17.056,33.714,0.842,False
0.2,0.003,2.7559,1627.33,-44.76,-17.056,36.357,0.8231,False
0.25,0.0,2.3335,1154.5,-59.425,-17.056,19.428,0.7287,False
0.25,0.0005,2.5207,1479.28,-45.832,-17.056,32.276,0.6091,False
0.25,0.0008,2.6205,1668.7,-45.832,-17.056,36.409,0.6572,False
0.25,0.001,2.6758,1746.43,-45.832,-17.056,38.105,0.6574,False
0.25,0.0015,2.6383,1610.29,-45.832,-17.056,35.135,0.6032,False
0.25,0.002,2.6006,1489.17,-45.832,-17.056,32.492,0.621,False
0.25,0.0025,2.5986,1500.54,-45.832,-17.056,32.74,0.8605,False
0.25,0.003,2.6588,1611.57,-45.832,-17.056,35.162,0.8442,False
0.3,0.0,2.3507,1394.98,-58.63,-17.056,23.793,0.6613,False
0.3,0.0005,2.5082,1741.31,-44.771,-17.056,38.894,0.5632,False
0.3,0.0008,2.5983,1962.16,-44.771,-17.056,43.827,0.6157,False
0.3,0.001,2.646,2052.79,-44.771,-17.056,45.851,0.616,False
0.3,0.0015,2.6084,1893.3,-44.771,-17.056,42.289,0.56,False
0.3,0.002,2.5708,1752.06,-44.771,-17.056,39.134,0.5754,False
0.3,0.0025,2.5698,1765.32,-44.771,-17.056,39.43,0.8162,False
0.3,0.003,2.6123,1871.62,-44.771,-17.056,41.804,0.8057,False
0.4,0.0,2.3596,1183.58,-58.408,-17.056,20.264,0.7444,False
0.4,0.0005,2.5588,1544.98,-44.474,-17.056,34.739,0.6058,False
0.4,0.0008,2.66,1742.28,-44.474,-17.056,39.175,0.6547,False
0.4,0.001,2.7165,1823.24,-44.474,-17.056,40.995,0.655,False
0.4,0.0015,2.6797,1682.12,-44.474,-17.056,37.822,0.6005,False
0.4,0.002,2.6426,1556.37,-44.474,-17.056,34.995,0.6181,False
0.4,0.0025,2.6404,1568.23,-44.474,-17.056,35.261,0.8581,False
0.4,0.003,2.7062,1689.81,-44.474,-17.056,37.995,0.8391,False
0.5,0.0,2.3543,1152.01,-58.479,-17.056,19.699,0.7464,False
0.5,0.0005,2.5558,1505.21,-44.57,-17.056,33.772,0.6078,False
0.5,0.0008,2.6582,1697.74,-44.57,-17.056,38.091,0.6565,False
0.5,0.001,2.7157,1776.75,-44.57,-17.056,39.864,0.6568,False
0.5,0.0015,2.6789,1639.03,-44.57,-17.056,36.774,0.6024,False
0.5,0.002,2.6417,1516.32,-44.57,-17.056,34.021,0.62,False
0.5,0.0025,2.6394,1527.89,-44.57,-17.056,34.28,0.8599,False
0.5,0.003,2.7063,1646.73,-44.57,-17.056,36.947,0.8409,False
