EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.07,0.0,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.0005,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.0008,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.001,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.0015,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.002,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.0025,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.07,0.003,2.8825,974.86,-32.084,-14.608,30.385,0.8161,False
0.08,0.0,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.0005,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.0008,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.001,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.0015,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.002,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.0025,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.08,0.003,3.2911,1841.42,-28.213,-14.608,65.268,0.6522,False
0.09,0.0,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.0005,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.0008,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.001,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.0015,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.002,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.0025,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,False
0.09,0.003,3.5731,3193.88,-28.213,-14.608,113.204,0.5675,True
0.1,0.0,3.0556,2067.11,-35.682,-15.972,57.932,0.6462,False
0.1,0.0005,3.0556,2067.11,-35.682,-15.972,57.932,0.6462,False
