EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.25,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.25,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.3,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.4,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.0,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.0005,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.0008,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.001,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.0015,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.002,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.0025,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
0.5,0.003,0.4712,1.44,-66.863,-27.192,0.022,6.44,False
