EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.15,0.003,2.6924,1820.84,-49.618,-15.944,36.697,0.9852,False
0.2,0.0,2.474,1805.51,-60.428,-15.944,29.879,0.8021,False
0.2,0.0005,2.6642,2505.88,-49.618,-15.944,50.504,0.6118,False
0.2,0.0008,2.8253,3287.94,-49.618,-15.944,66.265,0.6421,False
0.2,0.001,2.8234,3131.41,-49.618,-15.944,63.111,0.6502,False
0.2,0.0015,2.8183,3038.26,-49.618,-15.944,61.233,0.5977,False
0.2,0.002,2.7217,2469.91,-49.618,-15.944,49.779,0.6327,False
0.2,0.0025,2.6745,2220.2,-49.618,-15.944,44.746,0.9536,False
0.2,0.003,2.772,2583.57,-49.618,-15.944,52.07,0.9065,False
0.25,0.0,2.4419,1800.29,-60.428,-15.944,29.792,0.7519,False
0.25,0.0005,2.6277,2498.73,-49.618,-15.944,50.36,0.6156,False
0.25,0.0008,2.7851,3278.64,-49.618,-15.944,66.078,0.6496,False
0.25,0.001,2.7813,3122.54,-49.618,-15.944,62.932,0.6575,False
0.25,0.0015,2.7753,3029.65,-49.618,-15.944,61.06,0.6053,False
0.25,0.002,2.6787,2462.86,-49.618,-15.944,49.637,0.6409,False
0.25,0.0025,2.6311,2213.83,-49.618,-15.944,44.618,0.9614,False
0.25,0.003,2.7258,2576.21,-49.618,-15.944,51.921,0.9225,False
0.3,0.0,2.453,2104.68,-60.428,-15.944,34.83,0.6905,False
0.3,0.0005,2.6285,2915.01,-49.618,-15.944,58.749,0.5778,False
0.3,0.0008,2.777,3819.85,-49.618,-15.944,76.986,0.6143,False
0.3,0.001,2.7706,3638.74,-49.618,-15.944,73.336,0.6227,False
0.3,0.0015,2.7633,3530.97,-49.618,-15.944,71.164,0.5695,False
0.3,0.002,2.6689,2873.39,-49.618,-15.944,57.911,0.6036,False
0.3,0.0025,2.622,2584.47,-49.618,-15.944,52.088,0.9224,False
0.3,0.003,2.7104,3004.9,-49.618,-15.944,60.561,0.8921,False
0.4,0.0,2.3981,1883.81,-60.428,-15.944,31.174,0.8054,False
0.4,0.0005,2.5748,2612.96,-49.618,-15.944,52.662,0.649,False
0.4,0.0008,2.7244,3427.15,-49.618,-15.944,69.071,0.6813,False
0.4,0.001,2.7175,3264.18,-49.618,-15.944,65.787,0.6889,False
0.4,0.0015,2.7098,3167.21,-49.618,-15.944,63.832,0.6372,False
0.4,0.002,2.6142,2575.51,-49.618,-15.944,51.907,0.674,False
0.4,0.0025,2.5665,2315.53,-49.618,-15.944,46.667,0.9979,False
0.4,0.003,2.6556,2693.84,-49.618,-15.944,54.292,0.9495,False
0.5,0.0,2.4037,1821.65,-60.428,-15.944,30.146,0.8055,False
0.5,0.0005,2.5836,2527.95,-49.618,-15.944,50.949,0.649,False
0.5,0.0008,2.7359,3316.63,-49.618,-15.944,66.844,0.6813,False
0.5,0.001,2.7298,3158.78,-49.618,-15.944,63.662,0.689,False
0.5,0.0015,2.7226,3064.84,-49.618,-15.944,61.769,0.6372,False
0.5,0.002,2.6264,2491.68,-49.618,-15.944,50.218,0.674,False
0.5,0.0025,2.5786,2239.85,-49.618,-15.944,45.142,0.998,False
0.5,0.003,2.6696,2606.3,-49.618,-15.944,52.528,0.9496,False
